slide	subclass	layer	true_file_count	random_sample_n	true_region_num	region_num_p_one_sided_true_gt	region_num_p_one_sided_true_lt	region_num_p_two_sided	true_glut_num	glut_num_p_one_sided_true_gt	glut_num_p_one_sided_true_lt	glut_num_p_two_sided	true_gaba_num	gaba_num_p_one_sided_true_gt	gaba_num_p_one_sided_true_lt	gaba_num_p_two_sided	true_ei_ratio	ei_ratio_p_one_sided_true_gt	ei_ratio_p_one_sided_true_lt	ei_ratio_p_two_sided
C57BL6J-1.115	019 L2/3 IT PPP Glut	layer 1	1	471	2.000000	0.372881	0.955508	0.372881	9.000000	0.733051	0.302966	0.5	2.000000	0.741525	0.345339	0.548729	4.500000	0.423077	0.59375	0.894231
C57BL6J-1.115	019 L2/3 IT PPP Glut	layer 2/3	1	458	1.000000	1	0.803922	1	114.000000	0.0239651	0.982571	0.0718954	27.000000	0.0043573	1	0.0043573	4.222222	0.925339	0.0769231	0.196833
C57BL6J-1.115	020 L2/3 IT RSP Glut	layer 1	1	412	1.000000	1	0.774818	1	19.000000	0.392252	0.624697	0.924939	7.000000	0.213075	0.818402	0.535109	2.714286	0.800578	0.202312	0.349711
C57BL6J-1.115	046 Vip Gaba	layer 1	1	450	1.000000	1	0.72949	1	14.000000	0.454545	0.574279	0.920177	5.000000	0.503326	0.5898	0.937916	2.800000	0.390244	0.625277	0.807095
C57BL6J-1.115	046 Vip Gaba	layer 2/3	1	392	1.000000	1	0.946565	1	74.000000	0.310433	0.70229	0.633588	17.000000	0.381679	0.671756	0.717557	4.352941	0.249364	0.753181	0.470738
C57BL6J-1.115	047 Sncg Gaba	layer 2/3	1	308	1.000000	1	0.967638	1	50.000000	0.359223	0.66343	0.708738	16.000000	0.12945	0.906149	0.12945	3.125000	0.63754	0.368932	0.81877
C57BL6J-1.115	049 Lamp5 Gaba	layer 1	1	479	1.000000	1	0.55	1	63.000000	0.0104167	0.991667	0.0104167	19.000000	0.0583333	0.9625	0.0583333	3.315789	0.025	0.977083	0.0833333
C57BL6J-1.115	049 Lamp5 Gaba	layer 2/3	1	398	1.000000	1	0.897243	1	21.000000	0.734336	0.26817	0.54386	6.000000	0.759398	0.283208	0.561404	1.909091	0.884712	0.117794	0.180451
C57BL6J-1.115	051 Pvalb chandelier Gaba	layer 1	1	429	1.000000	1	0.816279	1	76.000000	0.00232558	1	0.00232558	15.000000	0.0581395	0.967442	0.0581395	5.066667	0.0209302	0.981395	0.0209302
C57BL6J-1.115	052 Pvalb Gaba	layer 2/3	1	259	1.000000	1	0.976923	1	30.000000	0.484615	0.55	0.884615	7.000000	0.5	0.553846	0.926923	4.285714	0.338462	0.665385	0.703846
C57BL6J-1.115	113 MEA-COA-BMA Ccdc42 Glut	layer 1	1	271	1.000000	1	1	1	1.000000	1	0.00367647	0.0110294	0.000000	1	0.113971	0.1875	nan			
C57BL6J-1.115	318 Astro-NT NN	layer 2/3	1	151	1.000000	1	1	1	0.000000	1	0.00657895	0.0263158	0.000000	1	0.223684	0.315789	nan			
C57BL6J-1.115	319 Astro-TE NN	layer 1	1	496	1.000000	1	0.291751	0.49497	15.000000	0.56338	0.448692	0.720322	5.000000	0.440644	0.627767	0.973843	3.000000	0.8	0.233333	0.39375
C57BL6J-1.115	326 OPC NN	layer 1	1	489	3.000000	0.15102	0.991837	0.15102	9.333333	0.789796	0.212245	0.389796	3.000000	0.732653	0.346939	0.536735	3.000000	0.808421	0.244211	0.397895
C57BL6J-1.115	326 OPC NN	layer 2/3	1	376	1.000000	1	0.931034	1	53.000000	0.408488	0.604775	0.864721	15.000000	0.30504	0.742706	0.612732	3.533333	0.85061	0.152439	0.280488
C57BL6J-1.115	327 Oligo NN	layer 1	1	478	2.000000	0.490605	0.935282	1	3.500000	0.939457	0.0668058	0.227557	1.000000	0.93737	0.135699	0.294363	3.000000	0.795207	0.263617	0.420479
C57BL6J-1.115	327 Oligo NN	layer 2/3	1	416	1.000000	1	0.896882	1	79.000000	0.282974	0.726619	0.556355	18.000000	0.256595	0.800959	0.477218	4.388889	0.6375	0.365	0.575
C57BL6J-1.115	329 ABC NN	layer 1	1	470	2.000000	0.437367	0.934183	1	20.000000	0.36518	0.660297	0.932059	7.500000	0.229299	0.785563	0.547771	2.400000	0.861827	0.140515	0.264637
C57BL6J-1.115	330 VLMC NN	layer 1	1	473	1.000000	1	0.618143	1	60.000000	0.0147679	0.991561	0.0147679	15.000000	0.0527426	0.968354	0.0527426	4.000000	0.457589	0.575893	0.877232
C57BL6J-1.115	331 Peri NN	layer 1	1	479	1.000000	1	0.485417	0.554167	5.000000	0.935417	0.0791667	0.245833	0.000000	1	0.0208333	0.1375	nan			
C57BL6J-1.115	331 Peri NN	layer 2/3	1	352	1.000000	1	0.926346	1	2.000000	0.892351	0.110482	0.21813	0.000000	1	0.133144	0.23796	nan			
C57BL6J-1.115	332 SMC NN	layer 1	1	432	1.000000	1	0.787529	1	36.000000	0.163972	0.845266	0.163972	12.000000	0.0900693	0.926097	0.0900693	3.000000	0.723343	0.32853	0.541787
C57BL6J-1.115	333 Endo NN	layer 1	1	495	1.000000	1	0.235887	0.282258	20.000000	0.393145	0.616935	0.989919	7.000000	0.27621	0.762097	0.703629	2.857143	0.842536	0.159509	0.290389
C57BL6J-1.115	333 Endo NN	layer 2/3	1	455	2.000000	0.239035	0.989035	0.239035	3.000000	0.951754	0.0548246	0.135965	0.500000	0.947368	0.0614035	0.171053	6.000000	0.215278	0.805556	0.476852
C57BL6J-1.115	334 Microglia NN	layer 1	1	492	2.000000	0.602434	0.864097	1	41.000000	0.146045	0.866126	0.192698	8.500000	0.21501	0.799189	0.567951	4.470588	0.316667	0.685417	0.904167
C57BL6J-1.115	335 BAM NN	layer 1	1	377	1.000000	1	0.883598	1	65.000000	0.0026455	1	0.0026455	16.000000	0.00793651	1	0.00793651	4.062500	0.34106	0.662252	0.864238
C57BL6J-1.116	019 L2/3 IT PPP Glut	layer 1	1	395	1.000000	1	0.926768	1	15.000000	0.19697	0.89899	0.381313	13.000000	0.0176768	1	0.0176768	1.153846	0.964674	0.0380435	0.141304
C57BL6J-1.116	036 HPF CR Glut	layer 1	1	306	1.000000	1	0.986971	1	9.000000	0.34202	0.749186	0.677524	9.000000	0.0716612	0.970684	0.0716612	1.000000	0.904762	0.190476	0.365079
C57BL6J-1.116	046 Vip Gaba	layer 1	1	125	1.000000	1	1	1	9.000000	0.00793651	1	0.00793651	1.000000	1	0.579365	0.698413	9.000000	0.00793651	1	0.00793651
C57BL6J-1.116	049 Lamp5 Gaba	layer 1	1	381	1.000000	1	0.979058	1	15.000000	0.0602094	0.979058	0.115183	12.000000	0.198953	0.934555	0.39267	1.250000	0.133508	0.895288	0.277487
C57BL6J-1.116	050 Lamp5 Lhx6 Gaba	layer 1	1	224	1.000000	1	0.986667	1	16.000000	0.00444444	1	0.00444444	9.000000	0.0222222	0.995556	0.0222222	1.777778	0.0755556	0.928889	0.0755556
C57BL6J-1.116	053 Sst Gaba	layer 1	1	146	1.000000	1	1	1	5.000000	0.0136054	0.993197	0.0136054	2.000000	0.55102	0.802721	1	2.500000	0.0408163	0.965986	0.0408163
C57BL6J-1.116	319 Astro-TE NN	layer 1	1	436	1.000000	1	0.901602	1	17.000000	0.00457666	1	0.00457666	13.000000	0.0114416	1	0.0114416	1.307692	0.463235	0.539216	0.772059
C57BL6J-1.116	326 OPC NN	layer 1	1	396	1.000000	1	0.947103	1	17.000000	0.00755668	1	0.00755668	10.000000	0.178841	0.88665	0.282116	1.700000	0.23743	0.765363	0.650838
C57BL6J-1.116	327 Oligo NN	layer 1	1	365	1.000000	1	0.956284	1	15.000000	0.0437158	0.989071	0.0437158	13.000000	0.0136612	1	0.0136612	1.153846	0.635015	0.367953	0.569733
C57BL6J-1.116	329 ABC NN	layer 1	1	416	1.000000	1	0.923261	1	3.000000	0.805755	0.235012	0.453237	5.000000	0.618705	0.470024	0.904077	0.600000	0.918635	0.0839895	0.173228
C57BL6J-1.116	330 VLMC NN	layer 1	1	434	1.000000	1	0.875862	1	4.000000	0.731034	0.331034	0.636782	7.000000	0.42069	0.636782	0.827586	0.571429	0.916031	0.086514	0.178117
C57BL6J-1.116	331 Peri NN	layer 1	1	387	1.000000	1	0.945876	1	6.000000	0.590206	0.466495	0.943299	3.000000	0.706186	0.368557	0.693299	2.000000	0.176471	0.887955	0.352941
C57BL6J-1.116	332 SMC NN	layer 1	1	285	1.000000	1	0.993007	1	2.000000	0.692308	0.367133	0.63986	4.000000	0.475524	0.632867	1	0.500000	0.905405	0.13964	0.274775
C57BL6J-1.116	333 Endo NN	layer 1	1	444	1.000000	1	0.876404	1	17.000000	0.00674157	1	0.00674157	12.000000	0.0426966	0.988764	0.0426966	1.416667	0.405797	0.596618	0.908213
C57BL6J-2.011	035 OB Eomes Ms4a15 Glut	layer 1	1	466	1.000000	1	0.646681	1	10.000000	0.0256959	1	0.0256959	46.000000	0.00214133	1	0.00214133	0.217391	1	0.00215517	0.0474138
C57BL6J-2.011	039 OB Meis2 Thsd7b Gaba	layer 1	1	484	1.000000	1	0.494845	0.597938	5.000000	0.0721649	0.960825	0.0721649	30.000000	0.0206186	0.987629	0.0206186	0.166667	0.402062	0.6	0.828866
C57BL6J-2.011	042 OB-out Frmd7 Gaba	layer 1	1	488	2.000000	0.550102	0.889571	1	5.500000	0.0245399	0.977505	0.0245399	22.500000	0.0838446	0.9182	0.0838446	0.246047	0.132924	0.869121	0.276074
C57BL6J-2.011	044 OB Dopa-Gaba	layer 1	1	467	1.000000	1	0.581197	1	10.000000	0.00213675	1	0.00213675	47.000000	0.00213675	1	0.00213675	0.212766	0.344017	0.65812	0.747863
C57BL6J-2.011	049 Lamp5 Gaba	layer 1	1	465	2.000000	0.298283	0.969957	0.298283	0.000000	1	0.23176	0.38412	2.500000	0.856223	0.150215	0.315451	0.000000	1	0.23176	0.32618
C57BL6J-2.011	064 STR-PAL Chst9 Gaba	layer 1	1	378	1.000000	1	1	1	3.000000	0.0633245	0.989446	0.0633245	14.000000	0.00263852	1	0.00263852	0.214286	0.343008	0.659631	0.91029
C57BL6J-2.011	095 DMH Prdm13 Gaba	layer 1	1	383	1.000000	1	1	1	3.000000	0.0729167	0.986979	0.0729167	17.000000	0.00260417	1	0.00260417	0.176471	0.450521	0.552083	0.828125
C57BL6J-2.011	319 Astro-TE NN	layer 1	1	498	2.000000	0.703407	0.719439	1	0.000000	1	0.0721443	0.186373	3.500000	0.871743	0.146293	0.308617	0.000000	1	0.0685484	0.118952
C57BL6J-2.011	319 Astro-TE NN	layer 2/3	1	407	1.000000	1	0.914216	1	0.000000	1	1	1	0.000000	1	0.254902	0.441176	nan			
C57BL6J-2.011	320 Astro-OLF NN	layer 1	1	478	1.000000	1	0.565762	1	4.000000	0.108559	0.94572	0.108559	29.000000	0.00417537	1	0.00417537	0.137931	0.671806	0.330396	0.528634
C57BL6J-2.011	326 OPC NN	layer 1	1	491	1.000000	1	0.439024	0.554878	0.000000	1	0.109756	0.227642	10.000000	0.361789	0.668699	0.855691	0.000000	1	0.0987654	0.168724
C57BL6J-2.011	326 OPC NN	layer 2/3	1	367	1.000000	1	0.945652	1	0.000000	1	1	1	2.000000	0.527174	0.771739	0.986413	0.000000	1	1	1
C57BL6J-2.011	327 Oligo NN	layer 1	1	468	2.000000	0.392324	0.959488	0.392324	3.500000	0.157783	0.852878	0.302772	13.500000	0.206823	0.795309	0.458422	0.184211	0.5	0.502174	0.841304
C57BL6J-2.011	328 OEC NN	layer 1	1	497	2.000000	0.640562	0.813253	1	5.500000	0.0261044	0.975904	0.0261044	20.500000	0.064257	0.937751	0.064257	0.378205	0.118367	0.883673	0.265306
C57BL6J-2.011	329 ABC NN	layer 1	1	457	1.000000	1	0.674672	1	1.000000	0.672489	0.537118	0.753275	9.000000	0.320961	0.716157	0.716157	0.111111	0.732227	0.270142	0.443128
C57BL6J-2.011	330 VLMC NN	layer 1	1	472	1.000000	1	0.539112	0.602537	1.000000	0.761099	0.418605	0.661734	12.000000	0.272727	0.765328	0.632135	0.083333	0.788584	0.213531	0.350951
C57BL6J-2.011	331 Peri NN	layer 1	1	483	2.000000	0.514463	0.913223	1	0.000000	1	0.194215	0.318182	0.500000	0.944215	0.0743802	0.194215	0.000000	1	0.157205	0.266376
C57BL6J-2.011	331 Peri NN	layer 2/3	1	304	1.000000	1	0.996721	1	0.000000	1	1	1	3.000000	0.245902	0.947541	0.452459	0.000000	1	1	1
C57BL6J-2.011	332 SMC NN	layer 1	1	445	1.000000	1	0.726457	1	3.000000	0.217489	0.883408	0.217489	23.000000	0.0044843	0.997758	0.0044843	0.130435	0.641414	0.361111	0.54798
C57BL6J-2.011	333 Endo NN	layer 1	1	499	2.000000	0.69	0.784	1	0.500000	0.868	0.206	0.326	7.500000	0.484	0.552	0.904	0.038462	0.910569	0.0914634	0.178862
C57BL6J-2.011	333 Endo NN	layer 2/3	1	405	1.000000	1	0.918719	1	0.000000	1	1	1	2.000000	0.472906	0.785714	0.985222	0.000000	1	1	1
C57BL6J-2.011	334 Microglia NN	layer 1	1	494	1.000000	1	0.393939	0.551515	2.000000	0.458586	0.682828	1	12.000000	0.292929	0.735354	0.719192	0.166667	0.642276	0.359756	0.648374
C57BL6J-2.011	334 Microglia NN	layer 2/3	1	385	1.000000	1	0.948187	1	0.000000	1	1	1	3.000000	0.248705	0.935233	0.484456	0.000000	1	1	1
C57BL6J-2.011	335 BAM NN	layer 1	1	476	1.000000	1	0.589099	1	1.000000	0.666667	0.513627	0.746331	9.000000	0.387841	0.660377	0.901468	0.111111	0.695556	0.306667	0.495556
C57BL6J-2.012	007 L2/3 IT CTX Glut	layer 1	1	500	1.000000	1	0.0958084	0.113772	100.000000	0.00199601	1	0.00199601	19.000000	0.00798403	0.996008	0.00798403	5.263158	0.488753	0.513292	0.750511
C57BL6J-2.012	007 L2/3 IT CTX Glut	layer 2/3	1	494	1.000000	1	0.547475	0.59596	258.000000	0.00606061	0.99596	0.00606061	32.000000	0.0040404	1	0.0040404	8.062500	0.795876	0.206186	0.354639
C57BL6J-2.012	035 OB Eomes Ms4a15 Glut	layer 1	1	483	2.000000	0.609504	0.859504	1	12.000000	0.512397	0.506198	0.834711	10.500000	0.0392562	0.96281	0.0392562	2.025000	0.942263	0.0600462	0.182448
C57BL6J-2.012	036 HPF CR Glut	layer 1	1	454	1.000000	1	0.786813	1	3.000000	0.918681	0.191209	0.426374	1.000000	0.76044	0.501099	0.745055	3.000000	0.706989	0.408602	0.626344
C57BL6J-2.012	036 HPF CR Glut	layer 2/3	1	128	1.000000	1	1	1	5.000000	1	0.00775194	0.0155039	6.000000	0.170543	0.945736	0.294574	0.833333	1	0.00806452	0.0806452
C57BL6J-2.012	039 OB Meis2 Thsd7b Gaba	layer 1	1	487	1.000000	1	0.379098	0.538934	10.000000	0.508197	0.518443	0.844262	17.000000	0.00819672	0.995902	0.00819672	0.588235	0.938525	0.0635246	0.125
C57BL6J-2.012	041 OB-in Frmd7 Gaba	layer 1	1	472	1.000000	1	0.615222	1	40.000000	0.00845666	0.997886	0.00845666	20.000000	0.00211416	1	0.00211416	2.000000	0.655391	0.420719	0.769556
C57BL6J-2.012	042 OB-out Frmd7 Gaba	layer 1	1	380	1.000000	1	1	1	4.000000	0.955381	0.115486	0.212598	9.000000	0.00524934	0.997375	0.00524934	0.444444	0.992126	0.0104987	0.0918635
C57BL6J-2.012	043 OB-mi Frmd7 Gaba	layer 1	1	437	1.000000	1	0.762557	1	4.000000	0.66895	0.43379	0.705479	12.000000	0.06621	0.977169	0.06621	0.333333	0.984018	0.0182648	0.10274
C57BL6J-2.012	044 OB Dopa-Gaba	layer 1	1	470	1.000000	1	0.607219	1	19.000000	0.269639	0.755839	0.643312	20.000000	0.00212314	1	0.00212314	0.950000	0.915074	0.0870488	0.201699
C57BL6J-2.012	045 OB-STR-CTX Inh IMN	layer 1	1	448	1.000000	1	0.7951	1	5.000000	0.516704	0.567929	0.853007	14.000000	0.0178174	0.995546	0.0178174	0.357143	0.973274	0.0289532	0.11804
C57BL6J-2.012	046 Vip Gaba	layer 1	1	428	1.000000	1	0.748252	1	64.000000	0.002331	1	0.002331	12.000000	0.0675991	0.960373	0.0675991	5.333333	0.027972	0.974359	0.027972
C57BL6J-2.012	046 Vip Gaba	layer 2/3	1	444	1.000000	1	0.786517	1	169.000000	0.058427	0.950562	0.058427	21.000000	0.179775	0.847191	0.339326	8.047619	0.0876404	0.914607	0.186517
C57BL6J-2.012	047 Sncg Gaba	layer 1	1	437	1.000000	1	0.751142	1	27.000000	0.105023	0.901826	0.105023	2.000000	0.712329	0.525114	0.755708	13.500000	0.00228311	1	0.00228311
C57BL6J-2.012	049 Lamp5 Gaba	layer 1	1	493	1.000000	1	0.305668	0.504049	90.000000	0.00202429	1	0.00202429	18.000000	0.00202429	1	0.00202429	5.000000	0.00202429	1	0.00202429
C57BL6J-2.012	049 Lamp5 Gaba	layer 2/3	1	434	2.000000	0.172414	1	0.172414	77.500000	0.512644	0.489655	0.944828	12.000000	0.567816	0.466667	0.908046	3.369565	0.905747	0.0965517	0.186207
C57BL6J-2.012	052 Pvalb Gaba	layer 2/3	1	431	1.000000	1	0.798611	1	169.000000	0.0416667	0.962963	0.0416667	22.000000	0.138889	0.888889	0.247685	7.681818	0.150463	0.851852	0.30787
C57BL6J-2.012	056 Sst Chodl Gaba	layer 1	1	391	1.000000	1	1	1	2.000000	0.989796	0.0255102	0.0459184	6.000000	0.137755	0.954082	0.242347	0.333333	0.994898	0.00765306	0.104592
C57BL6J-2.012	113 MEA-COA-BMA Ccdc42 Glut	layer 1	1	404	1.000000	1	1	1	5.000000	0.945679	0.118519	0.214815	12.000000	0.00246914	1	0.00246914	0.416667	1	0.0026178	0.0968586
C57BL6J-2.012	318 Astro-NT NN	layer 1	1	390	1.000000	1	1	1	8.000000	0.618926	0.514066	0.905371	11.000000	0.00255754	1	0.00255754	0.727273	0.99162	0.0111732	0.134078
C57BL6J-2.012	319 Astro-TE NN	layer 1	1	500	2.000000	0.938124	0.325349	0.60479	6.500000	0.846307	0.163673	0.317365	1.000000	0.956088	0.0678643	0.165669	6.500000	0.0482897	0.955734	0.0482897
C57BL6J-2.012	319 Astro-TE NN	layer 2/3	1	491	1.000000	1	0.609756	1	154.000000	0.197154	0.808943	0.357724	25.000000	0.0813008	0.932927	0.103659	6.160000	0.858628	0.143451	0.274428
C57BL6J-2.012	320 Astro-OLF NN	layer 1	1	442	1.000000	1	0.799097	1	3.000000	0.776524	0.358916	0.611738	2.000000	0.476298	0.634312	0.911964	1.500000	0.862534	0.196765	0.336927
C57BL6J-2.012	326 OPC NN	layer 1	1	500	3.000000	0.223553	0.962076	0.223553	22.333333	0.217565	0.784431	0.548902	4.666667	0.407186	0.59481	0.994012	6.409091	0.0934959	0.908537	0.111789
C57BL6J-2.012	326 OPC NN	layer 2/3	1	483	1.000000	1	0.696281	1	105.000000	0.411157	0.597107	0.921488	13.000000	0.450413	0.590909	0.993802	8.076923	0.422594	0.579498	0.972803
C57BL6J-2.012	327 Oligo NN	layer 1	1	491	2.000000	0.632114	0.825203	1	12.000000	0.609756	0.402439	0.652439	5.500000	0.341463	0.695122	0.867886	4.800000	0.209644	0.798742	0.519916
C57BL6J-2.012	327 Oligo NN	layer 2/3	1	449	1.000000	1	0.78	1	136.000000	0.208889	0.802222	0.371111	22.000000	0.126667	0.917778	0.195556	6.181818	0.809976	0.192399	0.377672
C57BL6J-2.012	328 OEC NN	layer 1	1	499	1.000000	1	0.118	0.156	8.000000	0.806	0.226	0.388	15.000000	0.03	0.982	0.03	0.533333	0.997963	0.00407332	0.0509165
C57BL6J-2.012	329 ABC NN	layer 1	1	486	2.000000	0.544148	0.882957	1	2.500000	0.862423	0.143737	0.332649	4.000000	0.410678	0.648871	1	0.500000	0.993007	0.016317	0.0932401
C57BL6J-2.012	330 VLMC NN	layer 1	1	498	1.000000	1	0.186373	0.298597	36.000000	0.0521042	0.951904	0.0521042	23.000000	0.00200401	1	0.00200401	1.565217	0.973684	0.0283401	0.105263
C57BL6J-2.012	331 Peri NN	layer 1	1	495	2.000000	0.622984	0.810484	1	16.000000	0.431452	0.578629	0.947581	5.000000	0.41129	0.639113	1	5.375000	0.107884	0.894191	0.201245
C57BL6J-2.012	331 Peri NN	layer 2/3	1	464	1.000000	1	0.748387	1	46.000000	0.763441	0.243011	0.486022	5.000000	0.817204	0.219355	0.425806	9.200000	0.216336	0.785872	0.660044
C57BL6J-2.012	332 SMC NN	layer 1	1	497	1.000000	1	0.236948	0.303213	8.000000	0.698795	0.327309	0.540161	15.000000	0.0060241	0.997992	0.0060241	0.533333	0.995851	0.00622407	0.0497925
C57BL6J-2.012	332 SMC NN	layer 2/3	1	369	1.000000	1	0.921622	1	48.000000	0.635135	0.375676	0.689189	6.000000	0.678378	0.37027	0.702703	8.000000	0.408408	0.615616	0.930931
C57BL6J-2.012	333 Endo NN	layer 1	1	499	3.000000	0.66	0.726	1	12.333333	0.464	0.538	0.866	3.666667	0.448	0.554	0.862	3.200000	0.59879	0.413306	0.614919
C57BL6J-2.012	333 Endo NN	layer 2/3	1	489	1.000000	1	0.634694	1	58.000000	0.761224	0.242857	0.497959	14.000000	0.459184	0.573469	1	4.142857	0.993789	0.00828157	0.0538302
C57BL6J-2.012	334 Microglia NN	layer 1	1	500	2.000000	0.874251	0.47505	0.62475	24.000000	0.127745	0.878244	0.225549	11.500000	0.0379242	0.964072	0.0379242	5.214286	0.124748	0.877264	0.31992
C57BL6J-2.012	334 Microglia NN	layer 2/3	1	482	1.000000	1	0.693582	1	9.000000	0.968944	0.0331263	0.0807453	0.000000	1	0.0186335	0.0641822	nan			
C57BL6J-2.012	335 BAM NN	layer 1	1	497	2.000000	0.763052	0.716867	1	6.500000	0.75502	0.261044	0.463855	8.500000	0.0843373	0.917671	0.0843373	0.705882	0.997895	0.00421053	0.0757895
C57BL6J-2.012	335 BAM NN	layer 2/3	1	133	1.000000	1	1	1	5.000000	1	0.00746269	0.00746269	1.000000	0.910448	0.231343	0.343284	5.000000	0.803279	0.229508	0.377049
C57BL6J-2.012	338 Lymphoid NN	layer 2/3	1	332	1.000000	1	0.966967	1	127.000000	0.141141	0.864865	0.141141	19.000000	0.0990991	0.933934	0.0990991	6.684211	0.658784	0.344595	0.557432
C57BL6J-2.013	006 L4/5 IT CTX Glut	layer 2/3	1	500	2.000000	0.934132	0.365269	0.630739	145.000000	0.0758483	0.926148	0.0758483	25.500000	0.0419162	0.96008	0.0419162	6.330000	0.780439	0.221557	0.397206
C57BL6J-2.013	006 L4/5 IT CTX Glut	layer 5	1	474	1.000000	1	0.72	1	84.000000	0.109474	0.898947	0.174737	12.000000	0.223158	0.833684	0.423158	7.000000	0.448276	0.56681	0.810345
C57BL6J-2.013	007 L2/3 IT CTX Glut	layer 1	1	500	1.000000	1	0.0279441	0.0419162	111.000000	0.00199601	1	0.00199601	20.000000	0.00199601	1	0.00199601	5.550000	0.675456	0.326572	0.513185
C57BL6J-2.013	007 L2/3 IT CTX Glut	layer 2/3	1	500	2.000000	0.97006	0.221557	0.355289	209.000000	0.0239521	0.978044	0.0239521	30.000000	0.0219561	0.982036	0.0219561	7.226345	0.844311	0.157685	0.295409
C57BL6J-2.013	007 L2/3 IT CTX Glut	layer 5	1	385	1.000000	1	0.911917	1	56.000000	0.173575	0.841969	0.362694	13.000000	0.101036	0.943005	0.145078	4.307692	0.785908	0.216802	0.368564
C57BL6J-2.013	039 OB Meis2 Thsd7b Gaba	layer 1	1	490	1.000000	1	0.370672	0.509165	0.000000	1	0.0488798	0.177189	8.000000	0.0610998	0.96334	0.0610998	0.000000	1	0.0488798	0.0814664
C57BL6J-2.013	042 OB-out Frmd7 Gaba	layer 1	1	433	1.000000	1	0.758065	1	0.000000	1	0.00460829	0.165899	8.000000	0.0898618	0.958525	0.0898618	0.000000	1	0.00460829	0.078341
C57BL6J-2.013	046 Vip Gaba	layer 1	1	495	1.000000	1	0.1875	0.247984	25.000000	0.0141129	0.989919	0.0141129	4.666667	0.328629	0.673387	0.788306	2.083333	0.320565	0.681452	0.622984
C57BL6J-2.013	046 Vip Gaba	layer 2/3	1	499	3.000000	0.442	0.91	0.596	41.000000	0.714	0.292	0.488	8.333333	0.746	0.256	0.426	4.422222	0.656	0.346	0.704
C57BL6J-2.013	046 Vip Gaba	layer 5	1	373	1.000000	1	0.954545	1	44.000000	0.393048	0.625668	0.727273	5.000000	0.834225	0.21123	0.350267	8.800000	0.00534759	0.997326	0.00534759
C57BL6J-2.013	047 Sncg Gaba	layer 2/3	1	476	2.000000	0.473795	0.955975	1	60.500000	0.459119	0.545073	0.960168	9.000000	0.553459	0.486373	0.811321	7.794118	0.0901468	0.91195	0.167715
C57BL6J-2.013	047 Sncg Gaba	layer 5	1	121	1.000000	1	1	1	10.000000	0.434426	0.655738	0.811475	3.000000	0.418033	0.819672	0.672131	3.333333	0.57377	0.434426	0.614754
C57BL6J-2.013	049 Lamp5 Gaba	layer 1	1	492	4.000000	0.0750507	0.995943	0.0750507	4.250000	0.657201	0.346856	0.586207	2.250000	0.730223	0.283976	0.486815	0.850000	0.868154	0.133874	0.249493
C57BL6J-2.013	049 Lamp5 Gaba	layer 2/3	1	496	2.000000	0.830986	0.593561	1	62.000000	0.406439	0.597586	0.95171	14.500000	0.299799	0.720322	0.814889	2.696429	0.985915	0.0160966	0.0301811
C57BL6J-2.013	049 Lamp5 Gaba	layer 5	1	119	1.000000	1	1	1	11.000000	0.275	0.791667	0.541667	3.000000	0.466667	0.766667	1	3.666667	0.491667	0.516667	0.85
C57BL6J-2.013	051 Pvalb chandelier Gaba	layer 2/3	1	438	1.000000	1	0.678815	1	11.000000	0.881549	0.143508	0.334852	3.000000	0.810934	0.28246	0.480638	3.666667	0.867882	0.134396	0.250569
C57BL6J-2.013	052 Pvalb Gaba	layer 2/3	1	496	2.000000	0.816901	0.68008	1	42.000000	0.674044	0.334004	0.561368	8.333333	0.678068	0.323944	0.529175	4.997222	0.531187	0.470825	0.933602
C57BL6J-2.013	052 Pvalb Gaba	layer 5	1	413	1.000000	1	0.879227	1	31.000000	0.613527	0.413043	0.777778	8.000000	0.652174	0.413043	0.775362	3.875000	0.449275	0.557971	0.809179
C57BL6J-2.013	053 Sst Gaba	layer 1	1	432	1.000000	1	0.732102	1	18.000000	0.0785219	0.926097	0.0785219	8.000000	0.0484988	0.972286	0.0484988	2.250000	0.473441	0.545035	0.893764
C57BL6J-2.013	053 Sst Gaba	layer 2/3	1	497	1.000000	1	0.228916	0.295181	47.000000	0.634538	0.371486	0.590361	10.500000	0.548193	0.473896	0.746988	4.513636	0.769076	0.232932	0.47992
C57BL6J-2.013	319 Astro-TE NN	layer 1	1	500	2.000000	0.984032	0.217565	0.309381	7.500000	0.467066	0.538922	0.974052	3.500000	0.145709	0.882236	0.247505	1.800000	0.953535	0.0484848	0.145455
C57BL6J-2.013	319 Astro-TE NN	layer 2/3	1	500	2.000000	0.952096	0.279441	0.377246	138.000000	0.0419162	0.962076	0.0419162	22.000000	0.0419162	0.966068	0.0419162	6.250000	0.602794	0.40519	0.716567
C57BL6J-2.013	319 Astro-TE NN	layer 5	1	465	2.000000	0.248927	0.98927	0.248927	42.500000	0.414163	0.592275	0.918455	7.000000	0.553648	0.512876	0.916309	5.500000	0.410088	0.605263	0.932018
C57BL6J-2.013	326 OPC NN	layer 1	1	498	2.000000	0.859719	0.521042	1	23.500000	0.0320641	0.96994	0.0320641	2.500000	0.440882	0.603206	0.963928	13.375000	0.00617284	0.995885	0.00617284
